"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"466","2015-01-01 22:37:31","2015-01-01 22:45:17","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","971","Customer","1992","2"
"989","2015-01-02 00:27:15","2015-01-02 00:43:44","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","703","Subscriber","1964","1"
"210","2015-01-02 03:46:56","2015-01-02 03:50:26","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","359","Subscriber","1990","1"
"284","2015-01-02 05:52:48","2015-01-02 05:57:33","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1220","Customer","1970","1"
"551","2015-01-02 07:21:34","2015-01-02 07:30:46","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","107","Ames St at Main St","42.3625","-71.08822","792","Subscriber","1988","2"
"670","2015-01-02 07:22:45","2015-01-02 07:33:55","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","141","Kendall Street","42.363560158429884","-71.08216792345047","1307","Customer","1987","2"
"321","2015-01-02 07:32:04","2015-01-02 07:37:25","115","Porter Square Station","42.387995","-71.119084","140","Danehy Park","42.388966","-71.132788","1325","Subscriber","1988","2"
"321","2015-01-02 07:44:15","2015-01-02 07:49:37","115","Porter Square Station","42.387995","-71.119084","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","738","Subscriber","1966","1"
"400","2015-01-02 07:47:54","2015-01-02 07:54:35","143","EF - North Point Park","42.369885","-71.069957","107","Ames St at Main St","42.3625","-71.08822","990","Customer","1987","1"
"262","2015-01-02 07:53:43","2015-01-02 07:58:06","115","Porter Square Station","42.387995","-71.119084","140","Danehy Park","42.388966","-71.132788","735","Subscriber","1982","1"
"411","2015-01-02 08:03:15","2015-01-02 08:10:06","107","Ames St at Main St","42.3625","-71.08822","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","780","Subscriber","1978","1"
"575","2015-01-02 08:06:49","2015-01-02 08:16:25","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","85","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","42.378338","-71.048927","1295","Subscriber","1983","1"
"813","2015-01-02 08:10:20","2015-01-02 08:23:54","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","81","Boylston St / Washington St","42.352409","-71.062679","1100","Subscriber","1987","1"
"256","2015-01-02 08:21:43","2015-01-02 08:25:59","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","865","Customer","1983","1"
"355","2015-01-02 08:23:04","2015-01-02 08:29:00","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","702","Subscriber","1986","1"
"501","2015-01-02 08:26:24","2015-01-02 08:34:46","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","141","Kendall Street","42.363560158429884","-71.08216792345047","779","Subscriber","1984","1"
"448","2015-01-02 08:26:29","2015-01-02 08:33:58","143","EF - North Point Park","42.369885","-71.069957","141","Kendall Street","42.363560158429884","-71.08216792345047","670","Subscriber","1983","1"
"375","2015-01-02 08:40:28","2015-01-02 08:46:44","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","442","Subscriber","1989","2"
"519","2015-01-02 08:41:19","2015-01-02 08:49:58","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1107","Subscriber","1983","1"
"338","2015-01-02 08:46:38","2015-01-02 08:52:17","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1046","Customer","1986","1"
"336","2015-01-02 08:46:59","2015-01-02 08:52:35","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","308","Customer","1985","2"
"213","2015-01-02 08:47:07","2015-01-02 08:50:41","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","992","Subscriber","1981","2"
"148","2015-01-02 08:48:28","2015-01-02 08:50:57","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","143","EF - North Point Park","42.369885","-71.069957","781","Subscriber","1991","1"
"336","2015-01-02 08:51:59","2015-01-02 08:57:36","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","645","Customer","1990","1"
"461","2015-01-02 09:04:54","2015-01-02 09:12:35","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","232","Subscriber","1965","1"
"528","2015-01-02 09:07:43","2015-01-02 09:16:31","143","EF - North Point Park","42.369885","-71.069957","117","Binney St / Sixth St","42.366095","-71.086388","897","Subscriber","1948","1"
"187","2015-01-02 09:08:07","2015-01-02 09:11:15","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","816","Customer","1987","1"
"364","2015-01-02 09:11:13","2015-01-02 09:17:18","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","971","Customer","1984","1"
"308","2015-01-02 09:17:27","2015-01-02 09:22:36","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","117","Binney St / Sixth St","42.366095","-71.086388","1266","Subscriber","1982","2"
"417","2015-01-02 09:22:10","2015-01-02 09:29:07","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","115","Porter Square Station","42.387995","-71.119084","742","Customer","1983","1"
"700","2015-01-02 09:24:38","2015-01-02 09:36:19","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","143","EF - North Point Park","42.369885","-71.069957","1290","Subscriber","1986","1"
"650","2015-01-02 09:26:40","2015-01-02 09:37:30","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","738","Subscriber","1987","1"
"349","2015-01-02 09:27:06","2015-01-02 09:32:56","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","737","Customer","1962","2"
"305","2015-01-02 09:28:28","2015-01-02 09:33:34","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1094","Subscriber","1956","1"
"112","2015-01-02 09:35:43","2015-01-02 09:37:36","107","Ames St at Main St","42.3625","-71.08822","141","Kendall Street","42.363560158429884","-71.08216792345047","990","Subscriber","1974","1"
"690","2015-01-02 09:44:58","2015-01-02 09:56:28","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","141","Kendall Street","42.363560158429884","-71.08216792345047","725","Customer","1980","1"
"882","2015-01-02 09:49:17","2015-01-02 10:03:59","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","115","Porter Square Station","42.387995","-71.119084","913","Subscriber","1972","1"
"858","2015-01-02 09:49:32","2015-01-02 10:03:51","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","115","Porter Square Station","42.387995","-71.119084","739","Subscriber","1978","2"
"629","2015-01-02 09:50:28","2015-01-02 10:00:57","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1276","Subscriber","1985","2"
"1626","2015-01-02 09:50:59","2015-01-02 10:18:05","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","142","Alewife Station at Russell Field","42.396105","-71.139459","1076","Customer","1968","1"
"971","2015-01-02 09:52:03","2015-01-02 10:08:14","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","658","Customer","1975","1"
"633","2015-01-02 09:54:43","2015-01-02 10:05:17","141","Kendall Street","42.363560158429884","-71.08216792345047","38","TD Garden - Causeway at Portal Park #2","42.366222","-71.059914","1113","Subscriber","1984","1"
"465","2015-01-02 10:03:41","2015-01-02 10:11:26","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","107","Ames St at Main St","42.3625","-71.08822","780","Subscriber","1986","1"
"354","2015-01-02 10:05:33","2015-01-02 10:11:27","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","839","Subscriber","1983","1"
"147","2015-01-02 10:09:21","2015-01-02 10:11:49","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1094","Subscriber","1974","1"
"397","2015-01-02 10:15:52","2015-01-02 10:22:30","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","642","Customer","1973","1"
"265","2015-01-02 10:17:24","2015-01-02 10:21:49","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1277","Customer","1988","2"
"463","2015-01-02 10:22:13","2015-01-02 10:29:57","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","141","Kendall Street","42.363560158429884","-71.08216792345047","940","Customer","1989","1"
"387","2015-01-02 10:26:38","2015-01-02 10:33:05","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","798","Customer","1978","1"
"464","2015-01-02 10:29:00","2015-01-02 10:36:45","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1296","Customer","1961","2"
"333","2015-01-02 10:33:59","2015-01-02 10:39:33","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","649","Subscriber","1990","1"
"1216","2015-01-02 10:38:44","2015-01-02 10:59:01","117","Binney St / Sixth St","42.366095","-71.086388","20","Aquarium Station - 200 Atlantic Ave.","42.35977","-71.051601","646","Subscriber",\N,"0"
"412","2015-01-02 10:38:59","2015-01-02 10:45:51","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","651","Subscriber","1985","1"
"126","2015-01-02 10:42:08","2015-01-02 10:44:14","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","769","Subscriber","1983","1"
"374","2015-01-02 10:44:51","2015-01-02 10:51:05","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","740","Subscriber","1985","1"
"371","2015-01-02 10:45:04","2015-01-02 10:51:15","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1095","Subscriber","1989","2"
"236","2015-01-02 10:45:51","2015-01-02 10:49:48","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","806","Customer","1962","2"
"1638","2015-01-02 10:49:43","2015-01-02 11:17:01","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1267","Subscriber","1991","1"
"461","2015-01-02 11:13:40","2015-01-02 11:21:21","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1098","Customer","1954","1"
"392","2015-01-02 11:20:41","2015-01-02 11:27:13","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","642","Customer","1973","1"
"421","2015-01-02 11:20:42","2015-01-02 11:27:43","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","648","Subscriber","1981","1"
"472","2015-01-02 11:32:07","2015-01-02 11:40:00","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","645","Subscriber","1980","2"
"686","2015-01-02 11:34:25","2015-01-02 11:45:52","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","883","Subscriber","1988","2"
"1083","2015-01-02 11:36:57","2015-01-02 11:55:00","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","46","Christian Science Plaza","42.343864","-71.085918","664","Customer","1982","1"
"886","2015-01-02 11:38:38","2015-01-02 11:53:24","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","85","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","42.378338","-71.048927","652","Customer","1992","2"
"2960","2015-01-02 11:46:55","2015-01-02 12:36:16","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","854","Subscriber",\N,"0"
"435","2015-01-02 11:47:26","2015-01-02 11:54:41","117","Binney St / Sixth St","42.366095","-71.086388","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","897","Subscriber","1990","1"
"672","2015-01-02 11:50:44","2015-01-02 12:01:56","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","883","Subscriber",\N,"0"
"1221","2015-01-02 12:01:09","2015-01-02 12:21:31","142","Alewife Station at Russell Field","42.396105","-71.139459","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1300","Subscriber","1979","1"
